train_loss,train_accuracy,val_loss,val_accuracy
0.23955611216170447,90.72898032200358,0.209593874741007,92.16598104095868
0.20650159246155195,91.61449016100178,0.18777329483154145,92.14809515292434
0.19418591974037033,91.98568872987478,0.2629838223484429,87.47987837596136
0.18582728503005846,92.51788908765653,0.2534385812045498,88.35628688964407
0.1647174323243754,93.55992844364937,0.1610114876265553,93.02450366660705
0.15182699399867228,94.32468694096602,0.13222752475518396,95.52852799141478
0.14619224112480877,94.70930232558139,0.12773881120268593,95.40332677517439
0.1392159015472446,95.02683363148479,0.14983530135147952,92.73832945805759
0.13546978767961262,94.99552772808586,0.11804067428139123,95.9756751922733
0.13252272284456662,95.13416815742397,0.11355245261537758,95.85047397603292
0.12819556569946663,95.23255813953489,0.11018071914176372,96.40493650509748
0.12534625092255217,95.42039355992844,0.14055977465415542,93.66839563584332
0.1269332375058106,95.36672629695886,0.13691530042243275,94.52691826149169
0.12478334865399769,95.29516994633273,0.12431306479795073,95.77893042389555
0.12265316949359008,95.56350626118068,0.13024124350737443,94.67000536576641
0.1234254312781351,95.50089445438283,0.13423081614415755,93.99034162046145
0.11856377424938339,95.60375670840787,0.21174614715643905,90.48470756573064
0.11940473269671202,95.57245080500894,0.11328634450381453,96.08299052047934
0.11852468452283314,95.61270125223614,0.11339042306115682,96.11876229654803
0.11706523194376911,95.63953488372093,0.11066417021422902,95.61795743158648
0.11290156392114503,95.75134168157425,0.10558835755694997,96.19030584868538
0.11143796644572701,95.77817531305904,0.12068578370169482,95.11715256662494
0.11193149947162186,95.69767441860465,0.1471769018945369,93.38222142729387
0.11036643976877843,95.91234347048301,0.12177937078840015,96.02933285637631
0.1054225950102721,95.94812164579606,0.11504280036950315,96.54802360937221
