train_loss,train_accuracy,val_loss,val_accuracy
0.19623142669472513,93.19620253164557,0.14579327401148973,96.02214939541192
0.14684698528611853,94.51005877034358,0.1214474221061674,96.4289750254266
0.12933550447656708,95.26164104882459,0.11565221178767493,94.27053904395977
0.11264954553496019,95.8380424954792,0.12216776448616878,96.74539495988247
0.1027216289165492,95.94541139240506,0.09468436137967401,96.27076505819866
0.09222133076542595,96.61505424954792,0.07777522063794003,96.8131992315516
0.08394811739033563,96.67438969258589,0.09505731423499345,95.21979884732738
0.07966531788472214,96.89477848101266,0.08207461821156548,97.45733981240818
0.07222723747665907,97.12646925858951,0.06676189643297371,97.70595547519494
0.06502517437306359,97.42314647377938,0.1921091781419923,90.84642332466946
0.06018970603338875,97.63505877034358,0.06206979391855194,97.3104305571251
0.053967681466256544,97.84414556962025,0.06394195014597487,97.2652277093457
0.04827709062900487,98.16907775768536,0.06877322587445914,96.75669567182733
0.048064002169760964,98.123869801085,0.04623463691887278,98.37269747994124
0.04234111737472529,98.39511754068717,0.0741095819848459,96.72279353599276
